team_id,team_name,player_id,player_name,type,reason,fixture_id,fixture_date
47,Tottenham,186,Son Heung-Min,Questionable,Injury,1208108,2024-10-27T14:00:00+00:00
47,Tottenham,19235,D. Spence,Questionable,Groin Injury,1208108,2024-10-27T14:00:00+00:00
49,Chelsea,329347,O. Kellyman,Missing Fixture,Muscle Injury,1208107,2024-10-27T14:00:00+00:00
34,Newcastle,38734,S. Botman,Missing Fixture,Knee Injury,1208107,2024-10-27T14:00:00+00:00
34,Newcastle,18894,J. Lascelles,Missing Fixture,Knee Injury,1208107,2024-10-27T14:00:00+00:00
34,Newcastle,169,K. Trippier,Missing Fixture,Muscle Injury,1208107,2024-10-27T14:00:00+00:00
34,Newcastle,2939,C. Wilson,Missing Fixture,Back Injury,1208107,2024-10-27T14:00:00+00:00
34,Newcastle,18886,M. Dubravka,Questionable,Knee Injury,1208107,2024-10-27T14:00:00+00:00
48,West Ham,25391,N. Fullkrug,Missing Fixture,Achilles Tendon Injury,1208112,2024-10-27T14:00:00+00:00
48,West Ham,15911,M. Kudus,Missing Fixture,Red Card,1208112,2024-10-27T14:00:00+00:00
33,Manchester United,9971,Antony,Missing Fixture,Ankle Injury,1208112,2024-10-27T14:00:00+00:00
33,Manchester United,2935,H. Maguire,Missing Fixture,Muscle Injury,1208112,2024-10-27T14:00:00+00:00
33,Manchester United,284322,K. Mainoo,Missing Fixture,Muscle Injury,1208112,2024-10-27T14:00:00+00:00
33,Manchester United,342970,L. Yoro,Missing Fixture,Ankle Injury,1208112,2024-10-27T14:00:00+00:00
33,Manchester United,37145,T. Malacia,Questionable,Knee Injury,1208112,2024-10-27T14:00:00+00:00
33,Manchester United,19220,M. Mount,Questionable,Head Injury,1208112,2024-10-27T14:00:00+00:00
33,Manchester United,891,L. Shaw,Questionable,Health problems,1208112,2024-10-27T14:00:00+00:00
42,Arsenal,157052,R. Calafiori,Missing Fixture,Knee Injury,1208103,2024-10-27T16:30:00+00:00
42,Arsenal,37127,M. Odegaard,Missing Fixture,Ankle Injury,1208103,2024-10-27T16:30:00+00:00
42,Arsenal,22090,W. Saliba,Missing Fixture,Red Card,1208103,2024-10-27T16:30:00+00:00
42,Arsenal,1117,K. Tierney,Missing Fixture,Muscle Injury,1208103,2024-10-27T16:30:00+00:00
42,Arsenal,2597,T. Tomiyasu,Missing Fixture,Knee Injury,1208103,2024-10-27T16:30:00+00:00
40,Liverpool,280,Alisson,Missing Fixture,Hamstring Injury,1208103,2024-10-27T16:30:00+00:00
40,Liverpool,2678,Diogo Jota,Missing Fixture,Muscle Injury,1208103,2024-10-27T16:30:00+00:00
40,Liverpool,19035,H. Elliott,Missing Fixture,Broken ankle,1208103,2024-10-27T16:30:00+00:00
40,Liverpool,180317,C. Bradley,Questionable,Injury,1208103,2024-10-27T16:30:00+00:00
40,Liverpool,30410,F. Chiesa,Questionable,Injury,1208103,2024-10-27T16:30:00+00:00
34,Newcastle,38734,S. Botman,Missing Fixture,Knee Injury,1208118,2024-11-02T12:30:00+00:00
34,Newcastle,18894,J. Lascelles,Missing Fixture,Knee Injury,1208118,2024-11-02T12:30:00+00:00
34,Newcastle,169,K. Trippier,Missing Fixture,Muscle Injury,1208118,2024-11-02T12:30:00+00:00
34,Newcastle,2939,C. Wilson,Missing Fixture,Back Injury,1208118,2024-11-02T12:30:00+00:00
34,Newcastle,19163,J. Murphy,Questionable,Thigh Injury,1208118,2024-11-02T12:30:00+00:00
42,Arsenal,157052,R. Calafiori,Missing Fixture,Knee Injury,1208118,2024-11-02T12:30:00+00:00
42,Arsenal,1117,K. Tierney,Missing Fixture,Muscle Injury,1208118,2024-11-02T12:30:00+00:00
42,Arsenal,2597,T. Tomiyasu,Missing Fixture,Knee Injury,1208118,2024-11-02T12:30:00+00:00
42,Arsenal,37127,M. Odegaard,Questionable,Ankle Injury,1208118,2024-11-02T12:30:00+00:00
35,Bournemouth,2273,K. Arrizabalaga,Missing Fixture,Groin Injury,1208113,2024-11-02T15:00:00+00:00
35,Bournemouth,304853,A. Scott,Missing Fixture,Knee Injury,1208113,2024-11-02T15:00:00+00:00
35,Bournemouth,37161,L. Sinisterra,Missing Fixture,Injury,1208113,2024-11-02T15:00:00+00:00
35,Bournemouth,284797,D. Ouattara,Questionable,Injury,1208113,2024-11-02T15:00:00+00:00
50,Manchester City,278133,O. Bobb,Missing Fixture,Leg Injury,1208113,2024-11-02T15:00:00+00:00
50,Manchester City,19187,J. Grealish,Missing Fixture,Injury,1208113,2024-11-02T15:00:00+00:00
50,Manchester City,44,Rodri,Missing Fixture,Knee Injury,1208113,2024-11-02T15:00:00+00:00
57,Ipswich,138836,H. Clarke,Missing Fixture,Red Card,1208115,2024-11-02T15:00:00+00:00
57,Ipswich,20167,J. Donacien,Missing Fixture,Groin Injury,1208115,2024-11-02T15:00:00+00:00
57,Ipswich,127579,J. Greaves,Missing Fixture,Thigh Injury,1208115,2024-11-02T15:00:00+00:00
57,Ipswich,19365,C. Ogbene,Missing Fixture,Calf Injury,1208115,2024-11-02T15:00:00+00:00
57,Ipswich,18397,J. Taylor,Missing Fixture,Injury,1208115,2024-11-02T15:00:00+00:00
57,Ipswich,19182,A. Tuanzebe,Missing Fixture,Finger Injury,1208115,2024-11-02T15:00:00+00:00
46,Leicester,1098,P. Daka,Missing Fixture,Ankle Injury,1208115,2024-11-02T15:00:00+00:00
46,Leicester,405905,N. Opoku,Missing Fixture,Broken Leg,1208115,2024-11-02T15:00:00+00:00
46,Leicester,152970,J. Stolarczyk,Missing Fixture,Ankle Injury,1208115,2024-11-02T15:00:00+00:00
46,Leicester,18779,H. Choudhury,Questionable,Shoulder Injury,1208115,2024-11-02T15:00:00+00:00
40,Liverpool,280,Alisson,Missing Fixture,Hamstring Injury,1208116,2024-11-02T15:00:00+00:00
40,Liverpool,30410,F. Chiesa,Missing Fixture,Muscle Injury,1208116,2024-11-02T15:00:00+00:00
40,Liverpool,2678,Diogo Jota,Missing Fixture,Chest Injury,1208116,2024-11-02T15:00:00+00:00
40,Liverpool,19035,H. Elliott,Missing Fixture,Broken ankle,1208116,2024-11-02T15:00:00+00:00
51,Brighton,18973,S. March,Missing Fixture,Knee Injury,1208116,2024-11-02T15:00:00+00:00
51,Brighton,296,J. Milner,Missing Fixture,Thigh Injury,1208116,2024-11-02T15:00:00+00:00
51,Brighton,19265,A. Webster,Missing Fixture,Muscle Injury,1208116,2024-11-02T15:00:00+00:00
51,Brighton,18963,L. Dunk,Questionable,Calf Injury,1208116,2024-11-02T15:00:00+00:00
51,Brighton,10329,Joao Pedro,Questionable,Injury,1208116,2024-11-02T15:00:00+00:00
51,Brighton,383685,Y. Minteh,Questionable,Muscle Injury,1208116,2024-11-02T15:00:00+00:00
51,Brighton,19030,M. O'Riley,Questionable,Ankle Injury,1208116,2024-11-02T15:00:00+00:00
65,Nottingham Forest,275170,Danilo,Missing Fixture,Ankle Injury,1208119,2024-11-02T15:00:00+00:00
65,Nottingham Forest,22149,I. Sangare,Missing Fixture,Lacking Match Fitness,1208119,2024-11-02T15:00:00+00:00
65,Nottingham Forest,2938,J. Ward-Prowse,Missing Fixture,Loan agreement,1208119,2024-11-02T15:00:00+00:00
48,West Ham,25391,N. Fullkrug,Missing Fixture,Achilles Tendon Injury,1208119,2024-11-02T15:00:00+00:00
48,West Ham,15911,M. Kudus,Missing Fixture,Red Card,1208119,2024-11-02T15:00:00+00:00
48,West Ham,1243,T. Soucek,Missing Fixture,Illness,1208119,2024-11-02T15:00:00+00:00
41,Southampton,105971,G. Bazunu,Missing Fixture,Achilles Tendon Injury,1208120,2024-11-02T15:00:00+00:00
41,Southampton,130421,W. Smallbone,Missing Fixture,Thigh Injury,1208120,2024-11-02T15:00:00+00:00
41,Southampton,45078,R. Stewart,Missing Fixture,Thigh Injury,1208120,2024-11-02T15:00:00+00:00
41,Southampton,18873,R. Fraser,Questionable,Injury,1208120,2024-11-02T15:00:00+00:00
45,Everton,138822,A. Broja,Missing Fixture,Calf Injury,1208120,2024-11-02T15:00:00+00:00
45,Everton,330412,Chermiti,Missing Fixture,Ankle Injury,1208120,2024-11-02T15:00:00+00:00
45,Everton,895,J. Garner,Missing Fixture,Lower Back Injury,1208120,2024-11-02T15:00:00+00:00
45,Everton,284500,T. Iroegbunam,Missing Fixture,Ankle Injury,1208120,2024-11-02T15:00:00+00:00
39,Wolves,380653,L. Chiwome,Missing Fixture,Ankle Injury,1208122,2024-11-02T17:30:00+00:00
39,Wolves,385726,E. Gonzalez,Missing Fixture,Knee Injury,1208122,2024-11-02T17:30:00+00:00
39,Wolves,24888,Hwang Hee-Chan,Missing Fixture,Ankle Injury,1208122,2024-11-02T17:30:00+00:00
39,Wolves,7722,S. Kalajdzic,Missing Fixture,Knee Injury,1208122,2024-11-02T17:30:00+00:00
39,Wolves,195717,Y. Mosquera,Missing Fixture,Knee Injury,1208122,2024-11-02T17:30:00+00:00
39,Wolves,157912,B. Traore,Missing Fixture,Knee Injury,1208122,2024-11-02T17:30:00+00:00
39,Wolves,388777,B. Meupiyou,Questionable,Injury,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,19586,E. Eze,Missing Fixture,Thigh Injury,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,1440,R. Holding,Missing Fixture,Lacking Match Fitness,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,2490,J. Lerma,Missing Fixture,Thigh Injury,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,311157,Matheus Franca,Missing Fixture,Muscle Injury,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,278898,C. Riad,Missing Fixture,Knee Injury,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,126949,C. Richards,Missing Fixture,Thigh Injury,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,18847,J. Ward,Missing Fixture,Injury,1208122,2024-11-02T17:30:00+00:00
52,Crystal Palace,288102,A. Wharton,Missing Fixture,Groin Injury,1208122,2024-11-02T17:30:00+00:00
47,Tottenham,336564,W. Odobert,Missing Fixture,Thigh Injury,1208121,2024-11-03T14:00:00+00:00
47,Tottenham,152849,M. van de Ven,Missing Fixture,Thigh Injury,1208121,2024-11-03T14:00:00+00:00
47,Tottenham,19235,D. Spence,Questionable,Groin Injury,1208121,2024-11-03T14:00:00+00:00
66,Aston Villa,2287,R. Barkley,Missing Fixture,Injury,1208121,2024-11-03T14:00:00+00:00
33,Manchester United,9971,Antony,Missing Fixture,Ankle Injury,1208117,2024-11-03T16:30:00+00:00
33,Manchester United,2935,H. Maguire,Missing Fixture,Muscle Injury,1208117,2024-11-03T16:30:00+00:00
33,Manchester United,284322,K. Mainoo,Missing Fixture,Muscle Injury,1208117,2024-11-03T16:30:00+00:00
33,Manchester United,891,L. Shaw,Missing Fixture,Health problems,1208117,2024-11-03T16:30:00+00:00
33,Manchester United,342970,L. Yoro,Missing Fixture,Ankle Injury,1208117,2024-11-03T16:30:00+00:00
33,Manchester United,37145,T. Malacia,Questionable,Knee Injury,1208117,2024-11-03T16:30:00+00:00
33,Manchester United,19220,M. Mount,Questionable,Head Injury,1208117,2024-11-03T16:30:00+00:00
49,Chelsea,329347,O. Kellyman,Missing Fixture,Muscle Injury,1208117,2024-11-03T16:30:00+00:00
49,Chelsea,18,J. Sancho,Missing Fixture,Illness,1208117,2024-11-03T16:30:00+00:00
36,Fulham,2823,S. Lukic,Missing Fixture,Shoulder Injury,1208114,2024-11-04T20:00:00+00:00
36,Fulham,104,Carlos Vinicius,Questionable,Calf Injury,1208114,2024-11-04T20:00:00+00:00
55,Brentford,19362,J. Dasilva,Missing Fixture,Knee Injury,1208114,2024-11-04T20:00:00+00:00
55,Brentford,427736,Gustavo Nunes,Missing Fixture,Back Injury,1208114,2024-11-04T20:00:00+00:00
55,Brentford,19346,R. Henry,Missing Fixture,Knee Injury,1208114,2024-11-04T20:00:00+00:00
55,Brentford,44871,A. Hickey,Missing Fixture,Thigh Injury,1208114,2024-11-04T20:00:00+00:00
55,Brentford,196156,I. Thiago,Missing Fixture,Knee Injury,1208114,2024-11-04T20:00:00+00:00
55,Brentford,1119,K. Ajer,Missing Fixture,Foot Injury,1208123,2024-11-09T15:00:00+00:00
55,Brentford,19362,J. Dasilva,Missing Fixture,Knee Injury,1208123,2024-11-09T15:00:00+00:00
55,Brentford,19346,R. Henry,Missing Fixture,Knee Injury,1208123,2024-11-09T15:00:00+00:00
55,Brentford,44871,A. Hickey,Missing Fixture,Thigh Injury,1208123,2024-11-09T15:00:00+00:00
55,Brentford,196156,I. Thiago,Missing Fixture,Knee Injury,1208123,2024-11-09T15:00:00+00:00
35,Bournemouth,284797,D. Ouattara,Missing Fixture,Injury,1208123,2024-11-09T15:00:00+00:00
35,Bournemouth,304853,A. Scott,Missing Fixture,Knee Injury,1208123,2024-11-09T15:00:00+00:00
35,Bournemouth,37161,L. Sinisterra,Missing Fixture,Injury,1208123,2024-11-09T15:00:00+00:00
52,Crystal Palace,19586,E. Eze,Missing Fixture,Thigh Injury,1208126,2024-11-09T15:00:00+00:00
52,Crystal Palace,1440,R. Holding,Missing Fixture,Lacking Match Fitness,1208126,2024-11-09T15:00:00+00:00
52,Crystal Palace,18806,W. Hughes,Missing Fixture,Yellow Cards,1208126,2024-11-09T15:00:00+00:00
52,Crystal Palace,2490,J. Lerma,Missing Fixture,Thigh Injury,1208126,2024-11-09T15:00:00+00:00
52,Crystal Palace,311157,Matheus Franca,Missing Fixture,Muscle Injury,1208126,2024-11-09T15:00:00+00:00
52,Crystal Palace,1468,E. Nketiah,Missing Fixture,Thigh Injury,1208126,2024-11-09T15:00:00+00:00
52,Crystal Palace,278898,C. Riad,Missing Fixture,Knee Injury,1208126,2024-11-09T15:00:00+00:00
52,Crystal Palace,288102,A. Wharton,Missing Fixture,Groin Injury,1208126,2024-11-09T15:00:00+00:00
36,Fulham,2823,S. Lukic,Missing Fixture,Shoulder Injury,1208126,2024-11-09T15:00:00+00:00
48,West Ham,2869,E. Alvarez,Missing Fixture,Red Card,1208131,2024-11-09T15:00:00+00:00
48,West Ham,25391,N. Fullkrug,Missing Fixture,Achilles Tendon Injury,1208131,2024-11-09T15:00:00+00:00
48,West Ham,15911,M. Kudus,Missing Fixture,Red Card,1208131,2024-11-09T15:00:00+00:00
45,Everton,138822,A. Broja,Missing Fixture,Calf Injury,1208131,2024-11-09T15:00:00+00:00
45,Everton,330412,Chermiti,Missing Fixture,Ankle Injury,1208131,2024-11-09T15:00:00+00:00
45,Everton,895,J. Garner,Missing Fixture,Lower Back Injury,1208131,2024-11-09T15:00:00+00:00
45,Everton,284500,T. Iroegbunam,Missing Fixture,Ankle Injury,1208131,2024-11-09T15:00:00+00:00
45,Everton,18758,S. Coleman,Questionable,Thigh Injury,1208131,2024-11-09T15:00:00+00:00
45,Everton,18929,D. McNeil,Questionable,Knee Injury,1208131,2024-11-09T15:00:00+00:00
39,Wolves,380653,L. Chiwome,Missing Fixture,Ankle Injury,1208132,2024-11-09T15:00:00+00:00
39,Wolves,385726,E. Gonzalez,Missing Fixture,Knee Injury,1208132,2024-11-09T15:00:00+00:00
39,Wolves,7722,S. Kalajdzic,Missing Fixture,Knee Injury,1208132,2024-11-09T15:00:00+00:00
39,Wolves,195717,Y. Mosquera,Missing Fixture,Knee Injury,1208132,2024-11-09T15:00:00+00:00
39,Wolves,157912,B. Traore,Missing Fixture,Knee Injury,1208132,2024-11-09T15:00:00+00:00
39,Wolves,388777,B. Meupiyou,Questionable,Injury,1208132,2024-11-09T15:00:00+00:00
41,Southampton,105971,G. Bazunu,Missing Fixture,Achilles Tendon Injury,1208132,2024-11-09T15:00:00+00:00
41,Southampton,130421,W. Smallbone,Missing Fixture,Thigh Injury,1208132,2024-11-09T15:00:00+00:00
41,Southampton,45078,R. Stewart,Missing Fixture,Thigh Injury,1208132,2024-11-09T15:00:00+00:00
41,Southampton,18873,R. Fraser,Questionable,Injury,1208132,2024-11-09T15:00:00+00:00
51,Brighton,18973,S. March,Missing Fixture,Knee Injury,1208124,2024-11-09T17:30:00+00:00
51,Brighton,296,J. Milner,Missing Fixture,Thigh Injury,1208124,2024-11-09T17:30:00+00:00
51,Brighton,19265,A. Webster,Missing Fixture,Muscle Injury,1208124,2024-11-09T17:30:00+00:00
51,Brighton,18963,L. Dunk,Questionable,Calf Injury,1208124,2024-11-09T17:30:00+00:00
51,Brighton,383685,Y. Minteh,Questionable,Muscle Injury,1208124,2024-11-09T17:30:00+00:00
50,Manchester City,278133,O. Bobb,Missing Fixture,Leg Injury,1208124,2024-11-09T17:30:00+00:00
50,Manchester City,567,R. Dias,Missing Fixture,Injury,1208124,2024-11-09T17:30:00+00:00
50,Manchester City,19187,J. Grealish,Missing Fixture,Injury,1208124,2024-11-09T17:30:00+00:00
50,Manchester City,44,Rodri,Missing Fixture,Knee Injury,1208124,2024-11-09T17:30:00+00:00
50,Manchester City,626,J. Stones,Missing Fixture,Ankle Injury,1208124,2024-11-09T17:30:00+00:00
40,Liverpool,280,Alisson,Missing Fixture,Hamstring Injury,1208127,2024-11-09T20:00:00+00:00
40,Liverpool,30410,F. Chiesa,Missing Fixture,Muscle Injury,1208127,2024-11-09T20:00:00+00:00
40,Liverpool,2678,Diogo Jota,Missing Fixture,Chest Injury,1208127,2024-11-09T20:00:00+00:00
40,Liverpool,19035,H. Elliott,Missing Fixture,Broken ankle,1208127,2024-11-09T20:00:00+00:00
66,Aston Villa,2287,R. Barkley,Missing Fixture,Muscle Injury,1208127,2024-11-09T20:00:00+00:00
66,Aston Villa,19298,M. Cash,Missing Fixture,Calf Injury,1208127,2024-11-09T20:00:00+00:00
33,Manchester United,2935,H. Maguire,Missing Fixture,Muscle Injury,1208128,2024-11-10T14:00:00+00:00
33,Manchester United,284322,K. Mainoo,Missing Fixture,Muscle Injury,1208128,2024-11-10T14:00:00+00:00
33,Manchester United,37145,T. Malacia,Missing Fixture,Knee Injury,1208128,2024-11-10T14:00:00+00:00
33,Manchester United,891,L. Shaw,Missing Fixture,Health problems,1208128,2024-11-10T14:00:00+00:00
33,Manchester United,342970,L. Yoro,Missing Fixture,Ankle Injury,1208128,2024-11-10T14:00:00+00:00
46,Leicester,405905,N. Opoku,Missing Fixture,Broken Leg,1208128,2024-11-10T14:00:00+00:00
46,Leicester,152970,J. Stolarczyk,Missing Fixture,Ankle Injury,1208128,2024-11-10T14:00:00+00:00
46,Leicester,1098,P. Daka,Questionable,Ankle Injury,1208128,2024-11-10T14:00:00+00:00
46,Leicester,19004,B. De Cordova-Reid,Questionable,Calf Injury,1208128,2024-11-10T14:00:00+00:00
65,Nottingham Forest,275170,Danilo,Missing Fixture,Ankle Injury,1208129,2024-11-10T14:00:00+00:00
65,Nottingham Forest,22149,I. Sangare,Missing Fixture,Lacking Match Fitness,1208129,2024-11-10T14:00:00+00:00
34,Newcastle,38734,S. Botman,Missing Fixture,Knee Injury,1208129,2024-11-10T14:00:00+00:00
34,Newcastle,18894,J. Lascelles,Missing Fixture,Knee Injury,1208129,2024-11-10T14:00:00+00:00
34,Newcastle,2939,C. Wilson,Missing Fixture,Back Injury,1208129,2024-11-10T14:00:00+00:00
47,Tottenham,380690,M. Moore,Missing Fixture,Illness,1208130,2024-11-10T14:00:00+00:00
47,Tottenham,336564,W. Odobert,Missing Fixture,Thigh Injury,1208130,2024-11-10T14:00:00+00:00
47,Tottenham,2413,Richarlison,Missing Fixture,Thigh Injury,1208130,2024-11-10T14:00:00+00:00
47,Tottenham,152849,M. van de Ven,Missing Fixture,Thigh Injury,1208130,2024-11-10T14:00:00+00:00
57,Ipswich,20167,J. Donacien,Missing Fixture,Groin Injury,1208130,2024-11-10T14:00:00+00:00
57,Ipswich,127579,J. Greaves,Missing Fixture,Thigh Injury,1208130,2024-11-10T14:00:00+00:00
57,Ipswich,19365,C. Ogbene,Missing Fixture,Calf Injury,1208130,2024-11-10T14:00:00+00:00
57,Ipswich,18397,J. Taylor,Missing Fixture,Injury,1208130,2024-11-10T14:00:00+00:00
49,Chelsea,329347,O. Kellyman,Missing Fixture,Muscle Injury,1208125,2024-11-10T16:30:00+00:00
49,Chelsea,18,J. Sancho,Questionable,Illness,1208125,2024-11-10T16:30:00+00:00
42,Arsenal,157052,R. Calafiori,Missing Fixture,Knee Injury,1208125,2024-11-10T16:30:00+00:00
42,Arsenal,645,R. Sterling,Missing Fixture,Loan agreement,1208125,2024-11-10T16:30:00+00:00
42,Arsenal,1117,K. Tierney,Missing Fixture,Muscle Injury,1208125,2024-11-10T16:30:00+00:00
42,Arsenal,2597,T. Tomiyasu,Missing Fixture,Knee Injury,1208125,2024-11-10T16:30:00+00:00
46,Leicester,311334,F. Buonanotte,Missing Fixture,Yellow Cards,1208139,2024-11-23T12:30:00+00:00
46,Leicester,303467,I. Fatawu,Missing Fixture,Knee Injury,1208139,2024-11-23T12:30:00+00:00
46,Leicester,405905,N. Opoku,Missing Fixture,Broken Leg,1208139,2024-11-23T12:30:00+00:00
46,Leicester,18771,R. Pereira,Missing Fixture,Thigh Injury,1208139,2024-11-23T12:30:00+00:00
46,Leicester,152970,J. Stolarczyk,Missing Fixture,Ankle Injury,1208139,2024-11-23T12:30:00+00:00
49,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,1208139,2024-11-23T12:30:00+00:00
49,Chelsea,329347,O. Kellyman,Missing Fixture,Muscle Injury,1208139,2024-11-23T12:30:00+00:00
42,Arsenal,1117,K. Tierney,Missing Fixture,Muscle Injury,1208134,2024-11-23T15:00:00+00:00
42,Arsenal,2597,T. Tomiyasu,Missing Fixture,Knee Injury,1208134,2024-11-23T15:00:00+00:00
42,Arsenal,19959,B. White,Missing Fixture,Knee Injury,1208134,2024-11-23T15:00:00+00:00
65,Nottingham Forest,275170,Danilo,Missing Fixture,Ankle Injury,1208134,2024-11-23T15:00:00+00:00
65,Nottingham Forest,22149,I. Sangare,Missing Fixture,Foot Injury,1208134,2024-11-23T15:00:00+00:00
65,Nottingham Forest,138908,E. Anderson,Questionable,Ankle Injury,1208134,2024-11-23T15:00:00+00:00
66,Aston Villa,1904,B. Kamara,Missing Fixture,Muscle Injury,1208135,2024-11-23T15:00:00+00:00
66,Aston Villa,19354,E. Konsa,Missing Fixture,Hip Injury,1208135,2024-11-23T15:00:00+00:00
66,Aston Villa,162714,A. Onana,Missing Fixture,Foot Injury,1208135,2024-11-23T15:00:00+00:00
66,Aston Villa,19192,J. Ramsey,Missing Fixture,Hamstring Injury,1208135,2024-11-23T15:00:00+00:00
52,Crystal Palace,1440,R. Holding,Missing Fixture,Lacking Match Fitness,1208135,2024-11-23T15:00:00+00:00
52,Crystal Palace,2601,D. Kamada,Missing Fixture,Red Card,1208135,2024-11-23T15:00:00+00:00
52,Crystal Palace,311157,Matheus Franca,Missing Fixture,Muscle Injury,1208135,2024-11-23T15:00:00+00:00
52,Crystal Palace,1468,E. Nketiah,Missing Fixture,Thigh Injury,1208135,2024-11-23T15:00:00+00:00
52,Crystal Palace,278898,C. Riad,Missing Fixture,Knee Injury,1208135,2024-11-23T15:00:00+00:00
52,Crystal Palace,288102,A. Wharton,Missing Fixture,Groin Injury,1208135,2024-11-23T15:00:00+00:00
52,Crystal Palace,19586,E. Eze,Questionable,Thigh Injury,1208135,2024-11-23T15:00:00+00:00
35,Bournemouth,51051,J. Araujo,Missing Fixture,Thigh Injury,1208133,2024-11-23T15:00:00+00:00
35,Bournemouth,1125,R. Christie,Missing Fixture,Yellow Cards,1208133,2024-11-23T15:00:00+00:00
35,Bournemouth,304853,A. Scott,Missing Fixture,Knee Injury,1208133,2024-11-23T15:00:00+00:00
35,Bournemouth,37161,L. Sinisterra,Missing Fixture,Injury,1208133,2024-11-23T15:00:00+00:00
51,Brighton,18973,S. March,Missing Fixture,Knee Injury,1208133,2024-11-23T15:00:00+00:00
51,Brighton,296,J. Milner,Missing Fixture,Thigh Injury,1208133,2024-11-23T15:00:00+00:00
51,Brighton,18963,L. Dunk,Questionable,Calf Injury,1208133,2024-11-23T15:00:00+00:00
51,Brighton,305730,J. Hinshelwood,Questionable,Knee Injury,1208133,2024-11-23T15:00:00+00:00
51,Brighton,1361,F. Kadioglu,Questionable,Toe Injury,1208133,2024-11-23T15:00:00+00:00
51,Brighton,138815,T. Lamptey,Questionable,Calf Injury,1208133,2024-11-23T15:00:00+00:00
51,Brighton,19265,A. Webster,Questionable,Muscle Injury,1208133,2024-11-23T15:00:00+00:00
45,Everton,138822,A. Broja,Missing Fixture,Calf Injury,1208136,2024-11-23T15:00:00+00:00
45,Everton,330412,Chermiti,Missing Fixture,Ankle Injury,1208136,2024-11-23T15:00:00+00:00
45,Everton,18758,S. Coleman,Missing Fixture,Thigh Injury,1208136,2024-11-23T15:00:00+00:00
45,Everton,895,J. Garner,Missing Fixture,Lower Back Injury,1208136,2024-11-23T15:00:00+00:00
45,Everton,284500,T. Iroegbunam,Missing Fixture,Ankle Injury,1208136,2024-11-23T15:00:00+00:00
55,Brentford,1119,K. Ajer,Missing Fixture,Foot Injury,1208136,2024-11-23T15:00:00+00:00
55,Brentford,19362,J. Dasilva,Missing Fixture,Knee Injury,1208136,2024-11-23T15:00:00+00:00
55,Brentford,19346,R. Henry,Missing Fixture,Knee Injury,1208136,2024-11-23T15:00:00+00:00
55,Brentford,44871,A. Hickey,Missing Fixture,Thigh Injury,1208136,2024-11-23T15:00:00+00:00
36,Fulham,19480,H. Reed,Missing Fixture,Knee Injury,1208137,2024-11-23T15:00:00+00:00
39,Wolves,380653,L. Chiwome,Missing Fixture,Ankle Injury,1208137,2024-11-23T15:00:00+00:00
39,Wolves,385726,E. Gonzalez,Missing Fixture,Knee Injury,1208137,2024-11-23T15:00:00+00:00
39,Wolves,7722,S. Kalajdzic,Missing Fixture,Knee Injury,1208137,2024-11-23T15:00:00+00:00
39,Wolves,388777,B. Meupiyou,Missing Fixture,Injury,1208137,2024-11-23T15:00:00+00:00
39,Wolves,195717,Y. Mosquera,Missing Fixture,Knee Injury,1208137,2024-11-23T15:00:00+00:00
39,Wolves,157912,B. Traore,Missing Fixture,Knee Injury,1208137,2024-11-23T15:00:00+00:00
39,Wolves,449245,Pedro Lima,Questionable,Ankle Injury,1208137,2024-11-23T15:00:00+00:00
50,Manchester City,278133,O. Bobb,Missing Fixture,Leg Injury,1208140,2024-11-23T17:30:00+00:00
50,Manchester City,567,R. Dias,Missing Fixture,Injury,1208140,2024-11-23T17:30:00+00:00
50,Manchester City,2291,M. Kovacic,Missing Fixture,Injury,1208140,2024-11-23T17:30:00+00:00
50,Manchester City,44,Rodri,Missing Fixture,Knee Injury,1208140,2024-11-23T17:30:00+00:00
50,Manchester City,1422,J. Doku,Questionable,Muscle Injury,1208140,2024-11-23T17:30:00+00:00
47,Tottenham,863,R. Bentancur,Missing Fixture,Suspended,1208140,2024-11-23T17:30:00+00:00
47,Tottenham,380690,M. Moore,Missing Fixture,Illness,1208140,2024-11-23T17:30:00+00:00
47,Tottenham,336564,W. Odobert,Missing Fixture,Thigh Injury,1208140,2024-11-23T17:30:00+00:00
47,Tottenham,2413,Richarlison,Missing Fixture,Thigh Injury,1208140,2024-11-23T17:30:00+00:00
47,Tottenham,30776,C. Romero,Missing Fixture,Ankle Injury,1208140,2024-11-23T17:30:00+00:00
47,Tottenham,152849,M. van de Ven,Missing Fixture,Thigh Injury,1208140,2024-11-23T17:30:00+00:00
41,Southampton,105971,G. Bazunu,Missing Fixture,Achilles Tendon Injury,1208142,2024-11-24T14:00:00+00:00
41,Southampton,2999,J. Bednarek,Missing Fixture,Knee Injury,1208142,2024-11-24T14:00:00+00:00
41,Southampton,20355,A. Ramsdale,Missing Fixture,Finger Injury,1208142,2024-11-24T14:00:00+00:00
